"","FID_","DATETIME_","LAT","LON","DEPTH","DTYPE","MAG","MTYPE","REF","LOCATION","NDEF","SXX","SYY","SZZ","STT","SXY","SXZ","SYZ","STX","STY","STZ","SDOBS","SMAJAX","SMINAX","STRIKE","SDEPTH","STIME","CONF","YEAR_","MONTH_","DAY_","HOUR_","MINUTE_","SECOND_","year_month","traffic_light","ID"
"84",0,2018-03-22,54.3094,-117.4101,4,"f",1.71,"mly",0,"40 km WSW of Fox Creek, AB",12,0.0778,0.068,2.1465,0.0034,-0.0051,0.1361,0.1711,0.0135,-2e-04,0.043,0.5482,0.6499,0.5893,293.13,1.4668,0.04,0.683,2018,3,21,14,59,15,2018-03-01,"Green",84
"85",0,2018-03-22,54.3268,-117.4997,5,"f",1.83,"mly",0,"45 km WSW of Fox Creek, AB",16,0.156,0.0843,0.9362,0.0016,0.0515,-0.0503,4e-04,-0.0011,0.0011,0.014,0.6649,0.9827,0.5503,242.41,0.9685,0.04,0.683,2018,3,21,18,55,31,2018-03-01,"Green",85
"86",0,2018-03-23,54.3185,-117.6516,9,"f",1.58,"mly",0,"55 km WSW of Fox Creek, AB",14,8.5251,0.2175,0.7089,0.0838,-0.7539,0.4323,0.1352,0.8365,-0.0742,0.034,0.9681,6.7355,0.8889,275.14,0.8239,0.29,0.683,2018,3,22,0,49,23,2018-03-01,"Green",86
"87",0,2018-03-23,54.3073,-117.4754,5,"f",1.89,"mly",335964,"44 km WSW of Fox Creek, AB",23,0.1434,0.0731,0.4859,0.0017,0.0337,-0.0464,0.053,0.0031,0.0028,0.0163,0.7146,0.9102,0.5611,248.12,0.6967,0.03,0.683,2018,3,22,2,38,40,2018-03-01,"Green",87
"88",0,2018-03-23,54.3027,-117.4483,6,"f",1.68,"mly",0,"42 km WSW of Fox Creek, AB",18,0.2136,0.0919,1.2863,0.0021,0.0308,-0.1469,-0.0157,0.0067,2e-04,0.0145,0.8037,1.0799,0.668,256.59,1.134,0.04,0.683,2018,3,22,2,53,46,2018-03-01,"Green",88
"89",0,2018-03-23,54.3017,-117.4755,4,"f",1.87,"mly",335980,"44 km WSW of Fox Creek, AB",17,0.2293,0.0521,0.8088,0.0014,0.0433,-0.0554,0.0998,0.0078,0.0083,0.016,0.7838,1.124,0.4712,256.97,0.8998,0.02,0.683,2018,3,22,18,29,21,2018-03-01,"Green",89
"90",0,2018-03-24,54.2837,-117.4707,10,"f",1.57,"mly",0,"45 km WSW of Fox Creek, AB",13,1.4155,0.186,3.3454,0.0152,0.1128,-0.1342,0.1728,0.1309,0.0031,-0.0145,0.719,2.7436,0.9633,264.8,1.8298,0.11,0.683,2018,3,23,5,59,33,2018-03-01,"Green",90
"91",0,2018-03-24,54.3086,-117.4605,4,"f",1.49,"mly",0,"43 km WSW of Fox Creek, AB",14,0.1173,0.0913,6.4786,0.0769,0.034,-0.0853,0.0754,-0.0058,0.0103,0.6997,0.6719,0.8619,0.5986,235.48,2.5486,0.28,0.683,2018,3,23,23,24,32,2018-03-01,"Green",91
"92",0,2018-03-25,54.3057,-117.4772,4,"f",1.46,"mly",0,"44 km WSW of Fox Creek, AB",14,0.1595,0.0855,4.1965,0.0517,0.0264,-0.1405,-0.014,-0.0078,8e-04,0.4575,0.6807,0.9416,0.638,252.26,2.0511,0.22,0.683,2018,3,24,0,27,50,2018-03-01,"Green",92
"93",0,2018-03-25,54.3075,-117.4665,4,"f",2.16,"mly",336027,"43 km WSW of Fox Creek, AB",36,0.1169,0.0549,0.2981,0.0015,0.0337,0.0198,0.0208,0.0047,0.0019,0.0136,0.77,0.8337,0.4604,246.3,0.5438,0.03,0.683,2018,3,24,1,21,22,2018-03-01,"Yellow",93
"94",0,2018-03-25,54.5161,-117.9154,7,"f",1.27,"mly",0,"72 km WNW of Fox Creek, AB",14,1.421,0.5555,3.1107,0.0378,0.312,1.3801,0.5433,0.2079,0.0892,0.2506,0.8721,2.8344,1.5495,252.11,1.7163,0.17,0.683,2018,3,24,7,21,38,2018-03-01,"Green",94
"95",0,2018-03-25,54.3817,-117.3752,2,"f",1.39,"mly",0,"36 km W of Fox Creek, AB",12,0.2016,0.183,1.6223,0.106,0.0506,-0.0956,-0.0428,-0.0148,-0.0046,0.4092,0.7787,1.1345,0.8623,230.19,1.275,0.32,0.683,2018,3,24,8,29,59,2018-03-01,"Green",95
"96",0,2018-03-25,54.2952,-117.4544,4,"f",1.39,"mly",0,"43 km WSW of Fox Creek, AB",29,0.1291,0.0432,0.983,0.0011,0.036,0.0315,-0.0739,0.0088,-0.0014,0.0127,0.7682,0.8662,0.3987,250.02,0.9926,0.02,0.683,2018,3,24,9,13,27,2018-03-01,"Green",96
"97",0,2018-03-25,54.3046,-117.4696,3,"f",1.96,"mly",336032,"44 km WSW of Fox Creek, AB",31,0.1187,0.0656,1.4274,0.0219,0.0317,0.0411,-0.0142,0.0105,0.0014,0.1719,0.9033,0.8397,0.5176,244.98,1.1962,0.14,0.683,2018,3,24,11,37,37,2018-03-01,"Green",97
"98",0,2018-03-25,54.3072,-117.4495,4,"f",1.56,"mly",0,"42 km WSW of Fox Creek, AB",18,0.4901,0.1525,1.5609,0.0073,0.1172,0.2676,0.2588,0.0487,0.0175,0.0604,0.6928,1.6677,0.7819,252.62,1.2378,0.06,0.683,2018,3,24,13,32,57,2018-03-01,"Green",98
"99",0,2018-03-25,54.3275,-117.4559,13,"f",1.44,"mly",0,"42 km WSW of Fox Creek, AB",20,0.1705,0.0675,0.6039,0.0013,0.0404,0.1012,0.0217,0.0077,2e-04,0.0043,0.7334,0.987,0.5316,250.94,0.7728,0.03,0.683,2018,3,24,16,8,6,2018-03-01,"Green",99
"100",0,2018-03-25,54.3115,-117.4663,5,"f",1.49,"mly",0,"43 km WSW of Fox Creek, AB",20,0.2505,0.0926,1.0536,0.0021,0.0513,-0.057,0.0481,0.0012,0.0032,0.0216,0.8708,1.1843,0.6393,253.5,1.0273,0.04,0.683,2018,3,24,19,29,26,2018-03-01,"Green",100
"101",0,2018-03-25,54.3053,-117.4757,6,"f",1.48,"mly",0,"44 km WSW of Fox Creek, AB",20,0.1622,0.0937,0.8657,0.0018,0.0363,0.0264,0.0649,0.0058,0.0039,0.0134,0.8393,0.969,0.6417,246.67,0.931,0.04,0.683,2018,3,24,21,39,56,2018-03-01,"Green",101
"102",0,2018-03-26,54.3143,-117.461,4,"f",1.52,"mly",0,"43 km WSW of Fox Creek, AB",24,0.1529,0.1082,0.8782,0.0026,0.052,0.0614,0.1031,0.0101,0.0082,0.0274,0.8174,0.9941,0.6247,236.61,0.9361,0.04,0.683,2018,3,25,4,33,55,2018-03-01,"Green",102
"103",0,2018-03-26,54.3132,-117.4621,6,"f",1.63,"mly",0,"43 km WSW of Fox Creek, AB",24,0.1302,0.0382,0.7539,0.0014,0.0187,0.0493,0.0632,0.0085,0.0064,0.0109,0.7875,0.8405,0.4272,258.95,0.8686,0.02,0.683,2018,3,25,5,13,6,2018-03-01,"Green",103
"104",0,2018-03-26,54.309,-117.4644,6,"f",1.52,"mly",0,"43 km WSW of Fox Creek, AB",22,0.1424,0.0818,1.0138,0.0017,0.0352,0.0393,0.0205,0.0068,0.0029,0.0139,0.6829,0.915,0.5884,245.35,1.0079,0.03,0.683,2018,3,25,7,45,43,2018-03-01,"Green",104
"105",0,2018-03-26,54.341,-117.4877,6,"f",1.89,"mly",336044,"44 km WSW of Fox Creek, AB",36,0.1084,0.0519,0.4073,0.0014,0.0202,0.0042,-0.0166,0.0048,5e-04,0.0126,0.7865,0.7787,0.4895,252.21,0.639,0.03,0.683,2018,3,25,8,54,59,2018-03-01,"Green",105
"106",0,2018-03-26,54.3143,-117.4507,5,"f",1.56,"mly",0,"42 km WSW of Fox Creek, AB",22,0.3318,0.0903,1.132,0.0051,0.0055,0.2192,0.0035,0.0311,-0.0017,0.0449,0.932,1.3238,0.6899,268.7,1.057,0.05,0.683,2018,3,25,13,26,27,2018-03-01,"Green",106
"107",0,2018-03-26,54.309,-117.4569,6,"f",1.62,"mly",0,"43 km WSW of Fox Creek, AB",24,0.1452,0.0689,0.6548,0.0017,0.0216,0.0238,0.0466,0.0058,0.0052,0.0132,0.8312,0.8925,0.5778,255.22,0.8096,0.03,0.683,2018,3,25,14,5,9,2018-03-01,"Green",107
"108",0,2018-03-27,54.3094,-117.4768,6,"f",1.7,"mly",0,"44 km WSW of Fox Creek, AB",28,0.0902,0.0328,0.4844,0.0012,0.0121,0.0542,0.0664,0.0069,0.003,0.0144,0.7118,0.6993,0.4002,258.53,0.6953,0.02,0.683,2018,3,26,3,59,47,2018-03-01,"Green",108
"109",0,2018-03-27,54.3125,-117.4792,5,"f",1.7,"mly",0,"43 km WSW of Fox Creek, AB",25,0.149,0.0458,0.5036,0.0013,0.0276,0.0137,-0.0215,0.0045,-0.0011,0.0132,0.7482,0.9074,0.4532,255.92,0.7105,0.03,0.683,2018,3,26,8,33,34,2018-03-01,"Green",109
"110",0,2018-03-27,54.3164,-117.4496,5,"f",1.61,"mly",0,"42 km WSW of Fox Creek, AB",28,0.1747,0.0892,0.6552,0.0021,0.0662,0.0158,0.0093,0.0033,-0.0014,0.0232,0.7502,1.0547,0.5297,241.44,0.8103,0.03,0.683,2018,3,26,12,15,20,2018-03-01,"Green",110
"111",0,2018-03-27,54.3043,-117.4683,7,"f",1.56,"mly",0,"43 km WSW of Fox Creek, AB",26,0.1296,0.0817,0.765,0.0015,0.0374,0.0436,-0.0226,0.0058,0.0036,0.0106,0.7057,0.8901,0.5685,241.32,0.8755,0.03,0.683,2018,3,26,14,33,34,2018-03-01,"Green",111
"112",0,2018-03-27,54.3361,-117.4868,4,"f",1.64,"mly",0,"44 km WSW of Fox Creek, AB",32,0.0753,0.0666,0.5237,0.0011,0.0288,-0.0105,0.0245,7e-04,0.0033,0.0115,0.8704,0.7267,0.4701,229.26,0.7245,0.03,0.683,2018,3,26,23,24,51,2018-03-01,"Green",112
"113",0,2018-03-28,54.3131,-117.4616,7,"f",1.66,"mly",0,"43 km WSW of Fox Creek, AB",23,0.1497,0.0936,0.8148,0.0022,0.0193,-0.041,0.0522,0.0058,0.0065,0.0166,0.6988,0.9064,0.68,252.76,0.9034,0.04,0.683,2018,3,27,1,44,22,2018-03-01,"Green",113
"114",0,2018-03-28,51.1707,-115.0936,6,"f",1.47,"mly",0,"9 km NW of Ozada, AB",7,2.2397,1.5831,20.6533,0.0512,0.4525,1.7555,2.2915,0.0578,0.2673,0.1758,0.4244,3.6115,2.672,242.98,4.5457,0.2,0.683,2018,3,27,7,31,23,2018-03-01,"Green",114
"115",0,2018-03-28,54.3169,-117.4752,4,"f",2.01,"mly",336111,"44 km WSW of Fox Creek, AB",31,0.1219,0.0693,0.4197,0.0018,0.0397,0.0293,0.019,0.0058,0.0034,0.0169,0.898,0.8698,0.5033,241.75,0.647,0.03,0.683,2018,3,27,13,33,58,2018-03-01,"Yellow",115
"116",0,2018-03-28,54.3053,-117.4904,4,"f",1.77,"mly",0,"45 km WSW of Fox Creek, AB",28,0.0847,0.0762,0.5585,0.0014,0.0375,0.0107,0.0644,0.0032,0.0061,0.015,0.9139,0.7899,0.4748,228.23,0.7472,0.03,0.683,2018,3,27,23,46,28,2018-03-01,"Green",116
"117",0,2018-03-29,54.2883,-117.4577,6,"f",1.55,"mly",0,"43 km WSW of Fox Creek, AB",25,0.1616,0.056,0.7749,0.0011,0.057,0.052,-0.0363,0.0096,-6e-04,0.0087,0.6882,0.9924,0.4049,246.4,0.881,0.02,0.683,2018,3,28,5,7,15,2018-03-01,"Green",117
"118",0,2018-03-29,54.3292,-117.4268,4,"f",1.52,"mly",0,"40 km WSW of Fox Creek, AB",24,0.0931,0.0882,0.7872,0.003,0.0193,0.0609,0.0576,0.0096,0.0058,0.0302,0.7809,0.7624,0.6132,228.57,0.8875,0.04,0.683,2018,3,28,8,36,15,2018-03-01,"Green",118
"119",0,2018-03-29,54.3249,-117.4344,4,"f",1.46,"mly",0,"41 km WSW of Fox Creek, AB",23,0.2671,0.0777,2.2214,0.0334,0.0404,0.0056,-0.0143,0.0152,-0.0025,0.2637,0.7963,1.2057,0.6055,258.45,1.4923,0.18,0.683,2018,3,28,17,12,35,2018-03-01,"Green",119
"120",0,2018-03-29,54.3047,-117.509,4,"f",1.32,"mly",0,"46 km WSW of Fox Creek, AB",19,0.141,0.0193,0.8669,0.0166,0.0299,0.2021,0.0198,0.037,0.0047,0.1154,0.7165,0.8837,0.2558,256.93,0.9288,0.13,0.683,2018,3,28,23,47,0,2018-03-01,"Green",120
"121",0,2018-03-30,54.359,-117.4305,11,"f",1.77,"mly",336184,"40 km W of Fox Creek, AB",29,0.1659,0.0335,0.269,0.001,0.0322,0.0404,-0.0271,0.0086,-0.0017,0.0062,0.7869,0.9566,0.3713,257.01,0.5062,0.02,0.683,2018,3,29,0,36,6,2018-03-01,"Green",121
"122",0,2018-03-30,54.3127,-117.4635,4,"f",1.58,"mly",0,"43 km WSW of Fox Creek, AB",27,0.1097,0.0111,0.5438,2e-04,0.017,-0.0404,-0.0029,0.0011,2e-04,0.0018,0.9135,0.7708,0.2085,260.5,0.7378,0.01,0.683,2018,3,29,2,8,13,2018-03-01,"Green",122
"123",0,2018-03-30,54.316,-117.4745,5,"f",1.64,"mly",0,"44 km WSW of Fox Creek, AB",29,0.1671,0.07,0.6717,0.0018,0.0353,-0.042,0.0115,0.0053,0.0029,0.017,0.8057,0.9709,0.5558,251.98,0.82,0.03,0.683,2018,3,29,5,8,59,2018-03-01,"Green",123
"124",0,2018-03-30,54.3233,-117.519,7,"f",1.44,"mly",0,"46 km WSW of Fox Creek, AB",11,0.3335,0.0175,3.4446,0.0028,0.0312,-0.3651,-0.0165,0.0199,0.0012,-0.0802,0.6753,1.333,0.2759,264.41,1.8573,0.04,0.683,2018,3,29,8,15,33,2018-03-01,"Green",124
"125",0,2018-03-30,54.3157,-117.4693,6,"f",1.41,"mly",0,"44 km WSW of Fox Creek, AB",25,0.042,0.0202,0.349,6e-04,0.0046,0.0281,0.0075,0.0027,0.0022,0.0028,0.7737,0.4763,0.3189,258.58,0.5912,0.01,0.683,2018,3,29,8,16,20,2018-03-01,"Green",125
"126",0,2018-03-30,54.4752,-117.5373,15,"f",1.24,"mly",0,"47 km WNW of Fox Creek, AB",9,0.1247,0.0996,0.693,9e-04,0.0154,0.2146,-0.0651,-0.0037,-8e-04,-0.0033,0.9334,0.8349,0.6982,244.63,0.8311,0.03,0.683,2018,3,29,8,25,59,2018-03-01,"Green",126
"127",0,2018-03-30,54.3262,-117.4547,6,"f",1.48,"mly",0,"42 km WSW of Fox Creek, AB",14,1.2178,0.0815,7.8056,0.0048,0.1517,-1.4537,-0.0684,0.0257,0.0112,-0.0933,0.595,2.5563,0.5705,262.53,2.7903,0.05,0.683,2018,3,29,8,31,59,2018-03-01,"Green",127
"128",0,2018-03-30,54.3178,-117.4756,5,"f",1.48,"mly",0,"43 km WSW of Fox Creek, AB",26,0.0834,0.024,0.5675,6e-04,0.0138,-0.0173,0.0099,0.0031,0.0021,0.0023,0.8403,0.6757,0.3326,257.58,0.7542,0.02,0.683,2018,3,29,8,56,55,2018-03-01,"Green",128
"129",0,2018-03-30,54.3247,-117.4616,4,"f",1.53,"mly",0,"42 km WSW of Fox Creek, AB",20,0.1234,0.0542,0.6771,0.0012,0.0385,-0.019,0.0945,0.0041,0.0073,0.0154,0.6764,0.8617,0.4418,245.97,0.8235,0.02,0.683,2018,3,29,10,41,22,2018-03-01,"Green",129
"130",0,2018-03-30,54.3173,-117.4618,5,"f",1.72,"mly",0,"42 km WSW of Fox Creek, AB",26,0.1174,0.0692,0.5885,0.0017,0.0307,0.0437,-0.0109,0.0057,0.0031,0.0175,0.7074,0.8358,0.5353,244.08,0.7675,0.03,0.683,2018,3,29,10,58,10,2018-03-01,"Green",130
"131",0,2018-03-30,54.3157,-117.4866,4,"f",1.49,"mly",0,"44 km WSW of Fox Creek, AB",23,0.2202,0.0421,0.5661,0.0017,-0.0029,0.0442,-0.0363,0.0118,-0.0043,0.0126,0.859,1.0784,0.4713,270.92,0.751,0.02,0.683,2018,3,29,11,24,9,2018-03-01,"Green",131
"132",0,2018-03-30,54.3345,-117.3529,17,"f",1.44,"mly",0,"35 km WSW of Fox Creek, AB",7,5.7074,0.1955,8.8777,0.0368,-0.2783,-3.8681,-0.1886,0.2708,-0.0372,0.1763,0.8825,5.496,0.9787,272.88,2.8164,0.18,0.683,2018,3,29,15,1,52,2018-03-01,"Green",132
"133",0,2018-03-30,54.3247,-117.3181,13,"f",1.53,"mly",0,"33 km WSW of Fox Creek, AB",12,2.6649,0.3213,3.3024,0.0265,-0.1198,-0.9726,0.6084,0.236,0.007,-0.0109,0.7484,3.7552,1.29,272.92,1.6397,0.13,0.683,2018,3,29,15,4,30,2018-03-01,"Green",133
"134",0,2018-03-30,54.3194,-117.4115,6,"f",1.64,"mly",0,"40 km WSW of Fox Creek, AB",17,0.7144,0.1156,0.6789,0.006,-0.0302,-0.1549,0.0927,0.0508,-0.0072,0.0033,0.5915,1.9442,0.776,272.88,0.6235,0.05,0.683,2018,3,29,19,18,13,2018-03-01,"Green",134
"135",0,2018-03-30,54.3213,-117.4508,9,"f",2.11,"mly",336219,"42 km WSW of Fox Creek, AB",34,0.1293,0.0666,0.3226,0.0013,0.034,0.0043,-0.0303,0.0037,0.0028,0.0078,0.7083,0.8725,0.5222,246.31,0.568,0.03,0.683,2018,3,29,20,59,36,2018-03-01,"Yellow",135
"136",0,2018-03-30,54.314,-117.4732,5,"f",1.64,"mly",0,"44 km WSW of Fox Creek, AB",18,0.1747,0.1296,1.5937,0.002,0.0945,0.1279,0.1208,0.0136,0.0065,0.0173,0.814,1.1471,0.5389,231.72,1.2625,0.03,0.683,2018,3,29,22,37,26,2018-03-01,"Green",136
"137",0,2018-03-31,54.3126,-117.4568,7,"f",1.51,"mly",0,"44 km WSW of Fox Creek, AB",24,0.0486,0.0871,0.8248,0.001,0.0155,-0.0207,0.0235,-9e-04,0.0051,0.0025,0.7378,0.6993,0.4773,19.42,0.9093,0.03,0.683,2018,3,30,2,14,59,2018-03-01,"Green",137
"138",0,2018-03-31,54.324,-117.4133,8,"f",1.56,"mly",0,"42 km WSW of Fox Creek, AB",21,0.9677,0.2352,1.4357,0.0145,0.2295,0.5861,0.1681,0.1026,0.0276,0.083,0.6908,2.3361,0.9454,253.97,1.1098,0.09,0.683,2018,3,30,13,20,50,2018-03-01,"Green",138
"139",0,2018-03-31,54.5235,-117.9475,8,"f",1.89,"mly",0,"40 km WSW of Fox Creek, AB",28,0.1075,0.048,0.4489,0.0011,0.0317,0.0497,-0.0396,0.0078,-0.0019,0.0095,0.6924,0.8,0.4255,246.61,0.6699,0.02,0.683,2018,3,30,16,22,5,2018-03-01,"Green",139
"140",0,2018-03-31,54.3252,-117.4671,4,"f",1.94,"mly",336242,"74 km WNW of Fox Creek, AB",29,0.097,0.0295,0.2978,0.0011,0.0215,0.0224,0.0174,0.0037,0.0022,0.0103,0.7235,0.7385,0.3503,253.71,0.5448,0.02,0.683,2018,3,30,17,13,0,2018-03-01,"Green",140
"141",0,2018-03-31,54.3148,-117.4955,5,"f",1.59,"mly",0,"42 km WSW of Fox Creek, AB",25,0.3066,0.168,0.7237,0.0063,0.1366,0.2159,0.1951,0.0291,0.0199,0.0559,0.9528,1.4359,0.6664,238.45,0.8189,0.07,0.683,2018,3,30,19,15,48,2018-03-01,"Green",141
"142",0,2018-04-01,54.3171,-117.4736,5,"f",1.72,"mly",0,"45 km WSW of Fox Creek, AB",28,0.1261,0.0569,0.3831,0.0011,0.0446,0.0178,0.0746,0.0051,0.0066,0.0104,0.7659,0.8839,0.4303,243.91,0.6157,0.02,0.683,2018,3,31,0,28,5,2018-03-01,"Green",142
"143",0,2018-04-01,54.3466,-117.467,12,"f",1.29,"mly",0,"43 km W of Fox Creek, AB",14,0.2244,0.1206,1.4915,0.0048,0.0127,-0.0499,0.0083,0.0248,0.0049,-0.0379,0.5098,1.0922,0.7929,263.12,1.2227,0.05,0.683,2018,3,31,8,24,16,2018-03-01,"Green",143
"144",0,2018-04-01,54.3186,-117.4651,5,"f",1.33,"mly",0,"43 km WSW of Fox Creek, AB",26,0.122,0.0728,1.0101,0.0018,0.0199,0.0421,0.0023,0.0066,0.0036,0.0107,0.64,0.8253,0.5894,250.53,1.0062,0.04,0.683,2018,3,31,10,49,57,2018-03-01,"Green",144
"145",0,2018-04-01,54.3172,-117.4672,4,"f",1.12,"mly",0,"43 km WSW of Fox Creek, AB",8,0.6863,0.1135,12.1932,0.1431,-0.1015,0.0742,0.132,0.0547,0.0187,1.2976,0.6851,1.9276,0.7121,279.76,3.4963,0.37,0.683,2018,3,31,16,25,48,2018-03-01,"Green",145
"146",0,2018-04-01,54.3205,-117.4805,5,"f",1.37,"mly",0,"44 km WSW of Fox Creek, AB",17,0.3504,0.1344,2.1216,0.0043,0.0205,0.4783,-0.084,0.0231,0.0034,0.0589,0.728,1.3638,0.8363,264.64,1.4539,0.05,0.683,2018,3,31,19,31,33,2018-03-01,"Green",146
"147",0,2018-04-01,54.3178,-117.4794,5,"f",1.29,"mly",0,"44 km WSW of Fox Creek, AB",25,0.1402,0.0746,0.7848,0.0015,0.0382,0.0191,0.0555,0.0066,0.0044,0.0107,0.7321,0.9126,0.5488,245.33,0.8866,0.03,0.683,2018,3,31,20,40,59,2018-03-01,"Green",147
"148",0,2018-04-01,54.319,-117.4678,4,"f",1.21,"mly",0,"43 km WSW of Fox Creek, AB",18,0.1913,0.0912,1.2727,0.002,0.0441,0.0038,0.0696,0.0072,0.0033,0.0223,0.6063,1.0479,0.6275,249.31,1.1295,0.04,0.683,2018,3,31,23,33,58,2018-03-01,"Green",148
"149",0,2018-04-02,54.322,-117.467,4,"f",1.33,"mly",0,"43 km WSW of Fox Creek, AB",26,0.2605,0.0933,2.3893,0.0297,0.1235,-0.0028,-0.1032,0.0111,-0.0094,0.2619,0.5434,1.3121,0.3825,242.05,1.5477,0.17,0.683,2018,4,1,3,36,12,2018-04-01,"Green",149
"150",0,2018-04-02,54.3215,-117.5114,10,"f",1.34,"mly",0,"46 km WSW of Fox Creek, AB",12,0.3659,0.1576,1.3032,0.0049,0.0199,0.047,-0.0587,0.0317,0.0015,0.0051,0.6498,1.3934,0.9067,264.58,1.1425,0.05,0.683,2018,4,1,6,14,47,2018-04-01,"Green",150
"151",0,2018-04-02,54.3194,-117.4678,4,"f",1.65,"mly",0,"43 km WSW of Fox Creek, AB",26,0.1286,0.0735,0.6401,0.0018,0.0383,0.0632,-0.0013,0.0063,0.0032,0.0193,0.7127,0.8846,0.5334,242.89,0.7999,0.03,0.683,2018,4,1,7,24,27,2018-04-01,"Green",151
"152",0,2018-04-02,54.3253,-117.4676,8,"f",1.49,"mly",0,"43 km WSW of Fox Creek, AB",22,0.268,0.0827,0.8578,0.0027,0.0375,0.0786,0.0227,0.0185,0.0031,0.0124,0.7236,1.2056,0.6309,258.99,0.9247,0.04,0.683,2018,4,1,14,57,5,2018-04-01,"Green",152
"153",0,2018-04-02,54.3235,-117.4222,4,"f",1.48,"mly",0,"40 km WSW of Fox Creek, AB",9,1.3886,0.1532,10.0616,0.0042,0.0384,-1.2697,0.3888,0.0107,0.003,0.0668,0.6099,2.7088,0.8958,268.22,3.1724,0.06,0.683,2018,4,1,16,54,12,2018-04-01,"Green",153
"154",0,2018-04-02,54.3187,-117.4564,5,"f",1.6,"mly",0,"42 km WSW of Fox Creek, AB",24,0.3806,0.0853,0.988,0.0033,0.0666,0.1585,0.0215,0.0224,0.0038,0.0299,0.641,1.444,0.6121,257.86,0.9844,0.04,0.683,2018,4,1,18,32,0,2018-04-01,"Green",154
"155",0,2018-04-02,54.3075,-117.4734,4,"f",1.67,"mly",0,"44 km WSW of Fox Creek, AB",18,0.41,0.0948,1.2054,0.0045,0.0268,0.1109,0.0974,0.0294,0.0053,0.0369,0.791,1.4754,0.6989,265.17,1.0953,0.04,0.683,2018,4,1,19,13,15,2018-04-01,"Green",155
"156",0,2018-04-03,54.3305,-117.4573,4,"f",1.59,"mly",0,"42 km WSW of Fox Creek, AB",20,0.0875,0.0626,1.2343,0.0016,0.0128,0.042,-0.0029,0.0049,8e-04,0.0155,0.7099,0.7005,0.5492,247.12,1.1124,0.03,0.683,2018,4,2,3,32,33,2018-04-01,"Green",156
"157",0,2018-04-03,54.332,-117.4573,17,"f",1.55,"mly",0,"42 km WSW of Fox Creek, AB",10,0.9176,0.6516,182022.5567,0.0219,0.4514,256.5385,243.1863,-0.0059,-0.0433,-47.2729,0.5869,2.5742,1.2876,233.21,427.1888,0.11,0.683,2018,4,2,4,48,51,2018-04-01,"Green",157
"158",0,2018-04-03,54.3019,-117.4474,12,"f",1.42,"mly",0,"43 km WSW of Fox Creek, AB",8,1.7318,0.3236,3.6787,0.0247,-0.4321,-0.8551,-0.0766,0.1807,-0.037,-0.1843,0.4831,3.1284,1.0316,285.77,1.8696,0.12,0.683,2018,4,2,8,48,39,2018-04-01,"Green",158
"159",0,2018-04-04,54.3232,-117.4694,4,"f",1.39,"mly",0,"43 km WSW of Fox Creek, AB",22,0.1456,0.0826,1.5858,0.0018,0.0572,0.0905,0.2447,0.0078,0.009,0.0393,0.7211,0.973,0.5077,239.43,1.2598,0.03,0.683,2018,4,3,1,10,44,2018-04-01,"Green",159
"160",0,2018-04-04,54.3195,-117.4573,8,"f",1.39,"mly",0,"42 km WSW of Fox Creek, AB",25,0.2489,0.0816,0.6864,0.0022,0.0507,0.0363,9e-04,0.0129,0.0028,0.0108,0.7005,1.1785,0.5966,254.39,0.8285,0.04,0.683,2018,4,3,13,10,1,2018-04-01,"Green",160
"161",0,2018-04-04,54.3136,-117.4616,5,"f",1.36,"mly",0,"43 km WSW of Fox Creek, AB",27,0.1328,0.0762,0.9709,0.0015,0.0348,0.0068,0.0751,0.006,0.0043,0.0114,0.6825,0.8879,0.5611,244.59,0.9863,0.03,0.683,2018,4,3,20,25,24,2018-04-01,"Green",161
"162",0,2018-04-05,54.3023,-117.4805,7,"f",1.6,"mly",0,"44 km WSW of Fox Creek, AB",25,0.1367,0.0546,0.6885,0.0011,0.0213,-0.0089,-0.0403,0.0052,-4e-04,0.0025,0.6592,0.8655,0.5106,256.26,0.8307,0.03,0.683,2018,4,4,5,56,59,2018-04-01,"Green",162
"163",0,2018-04-05,54.323,-117.4635,4,"f",1.68,"mly",0,"43 km WSW of Fox Creek, AB",26,0.1031,0.0911,0.6019,0.0015,0.0412,-0.0278,-0.0085,-0.0015,0.0028,0.0158,0.6892,0.8556,0.5412,229.13,0.7765,0.03,0.683,2018,4,4,18,5,1,2018-04-01,"Green",163
"164",0,2018-04-06,54.3199,-117.4759,6,"f",1.8,"mly",336421,"44 km WSW of Fox Creek, AB",26,0.1285,0.0754,0.6727,0.0016,0.037,0.038,0.013,0.0058,0.0033,0.0134,0.7095,0.8825,0.5459,242.84,0.8207,0.03,0.683,2018,4,5,14,38,34,2018-04-01,"Green",164
"165",0,2018-04-06,54.3339,-117.4742,4,"f",1.44,"mly",0,"43 km WSW of Fox Creek, AB",12,0.1709,0.1377,12.9525,0.0024,0.0185,-0.0633,0.4494,0.0053,0.0075,0.0533,0.6167,0.9726,0.8266,245.98,3.6036,0.04,0.683,2018,4,5,15,58,15,2018-04-01,"Green",165
"166",0,2018-04-07,54.2609,-117.5548,12,"f",1.57,"mly",0,"50 km WSW of Fox Creek, AB",13,0.5395,0.2193,0.2119,0.0019,0.3082,0.0262,-0.0226,0.009,2e-04,0.0138,0.7148,1.9587,0.4117,238.73,0.4596,0.03,0.683,2018,4,6,16,29,42,2018-04-01,"Green",166
